Сorp.ID;Speaker;gender;Recording;URL;Context;Token;Realization;Year;ph.context;age.in.2019
100928;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2083866-2090826.wav;А может #вообще# там через год через два, через десять лет они вообще забудут, когда они, когда те праздники были.;вообще;ɕ:;1958;stop;61
100939;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2083866-2090826.wav;А может вообще там через год через два, через десять лет они #вообще# забудут, когда они, когда те праздники были.;вообще;ɕ:;1958;stop;61
104151;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3591900-3599788.wav;Не, ну у меня папа #вообще# , новосибирская область, это вообще, детдомовец какой, ну я мо = могла бы, конечно, вот;вообще;ɕ:;1958;stop;61
104157;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3591900-3599788.wav;Не, ну у меня папа вообще, новосибирская область, это #вообще# , детдомовец какой, ну я мо = могла бы, конечно, вот;вообще;ɕ:;1958;stop;61
104308;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3652045-3658969.wav;Дак нет, он #вообще# это вот, раньше - то эти как, вам как сказать.;вообще;ɕ:;1958;stop;61
106089;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4364914-4369297.wav;Ну дак ты мне пиликал недавно, восемь лет неда = недалеко #вообще# .;вообще;ɕ:;1958;stop;61
106348;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4453610-4458859.wav;И они вдвоём так затягивают хорошо, когда выпьют, #вообще# , за столом сидят, а так.;вообще;ɕ:;1958;stop;61
98670;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-1031652-1036104.wav;И корова была, и теленок был и... #ещё# < подворье > колхозное держала.;ещё;ɕ:;1958;intervoc;61
102660;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3014488-3027056.wav;Она из стада уходила сама по себе, #ещё# там заговор какой - то делают и всё, да вот п = по этому и ушла корова, и уходит, и она из стада сама по себе одна уходит и её найти не могут.;ещё;ɕ:;1958;intervoc;61
104214;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3611094-3616002.wav;Папа #ещё# пока был живой, он всё говорит, а давай, говорит, Александра.;ещё;ɕ:;1958;intervoc;61
104785;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3823035-3829520.wav;Ну ладно, пусть молодая так молодая, мне #ещё# и любо.;ещё;ɕ:;1958;intervoc;61
104829;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3844529-3856623.wav;Вот и с лесопункта мама рассказывала, как она вот на Задорье тоже жила, ведь маленькая #ещё# , ну как, восемнадцать ещё, она, говорит, только - только школу, наверное, ещё не окончила, уже ё =.;ещё;ɕ:;1958;intervoc;61
104835;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3844529-3856623.wav;Вот и с лесопункта мама рассказывала, как она вот на Задорье тоже жила, ведь маленькая ещё, ну как, восемнадцать #ещё# , она, говорит, только - только школу, наверное, ещё не окончила, уже ё =.;ещё;ɕ:;1958;intervoc;61
104848;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3844529-3856623.wav;Вот и с лесопункта мама рассказывала, как она вот на Задорье тоже жила, ведь маленькая ещё, ну как, восемнадцать ещё, она, говорит, только - только школу, наверное, #ещё# не окончила, уже ё =.;ещё;ɕ:;1958;intervoc;61
105927;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4317678-4329072.wav;Вот тебе, а так - то, так - то пробовал, я какой - то раз, один раз послушала, дак получается, дак я не могла тоже, я сама #ещё# не верила, что он гармонист, вот когда - то что - то играл.;ещё;ɕ:;1958;intervoc;61
106421;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4472320-4477141.wav;Да, да #ещё# бы гармошка была бы, дак я говорю.;ещё;ɕ:;1958;intervoc;61
106465;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4491690-4500016.wav;Не, с Пашей надо согласовать, он приедет в субботу, ему некогда, погода #ещё# хорошая, скажет: " я пойду окучивать картошку, дома работать ".;ещё;ɕ:;1958;intervoc;61
103410;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3312806-3326621.wav;Типа #женщина# проехали мимо проездом, и машина заглохла, и остановились ну вот недалеко от нас, и подошли, я как раз была в отъезде, приехала с рейсовым автобусом, я думаю, кто там с Иван Ивановичем у меня разговаривает.;женщина;ɕ:;1958;son;61
103454;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3326621-3335812.wav; #Женщина# подходит, вот бы ладно мы бы не попросились бы на постой бы вот на ночь бы, да, а ребёночек маленький, из - за ребёнка, что не сделаешь.;Женщина;ɕ:;1958;son;61
104479;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3702178-3706823.wav;Всё хорошо и мама у ведь меня тоже ведь работящая была хорошая #женщина# .;женщина;ɕ:;1958;son;61
104509;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3716463-3723913.wav;Отец #завещание# как оставил найти, вот моих, евонных родственниках, а никто не хочет мне помочь, не, не знаю;завещание;ɕ:;1958;intervoc;61
102718;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3031835-3035366.wav; #Ищут# да не = не находят, да.;Ищут;ɕ:;1958;intervoc;61
106046;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4342920-4354664.wav;А ты, подожди, подожди, я вспомнила, ты мне чего сказал, вот ребята, говорит, придут ко мне на собеседование, я попрошу их, чтобы они тебе гармошку купили, это к вам #обращение# .;обращение;ɕ:;1958;intervoc;61
104569;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3738283-3748975.wav;Да как вам сказать, чтобы отец у меня #общался# , если он ремесленное окончил, ему было тогда в то время, наверное, лет десять, ну двенадцать, самое большое.;общался;ɕ:;1958;stop;61
104230;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3616002-3623189.wav; #Поищем# , я ведь не = не так просто из детдома ведь, какие - то ведь корни есть, есть фотографии старые.;Поищем;ɕ:;1958;intervoc;61
106210;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-4401988-4412067.wav;Вот уж, ты мне сказал, говорит, ребята придут, ко мне, по = я #пообещал# , или я к ним, или они к тебе, я говорю, я тебя поймала на слове, вот видишь, я ребятам сказала.;пообещал;ɕ:;1958;intervoc;61
104476;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3702178-3706823.wav;Всё хорошо и мама у ведь меня тоже ведь #работящая# была хорошая женщина.;работящая;ɕ:;1958;intervoc;61
103822;ави1958;f;20140624a-iip;http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3431401-3435348.wav;Вот и пускай, не, #щас# верить никому нельзя.;щас;ɕ:;1958;first;61
270309;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1746417-1753078.wav;А, ну дак дело твое, я сама не могу есть, да я и #вообще# ведь остарела теперь, да не могу есть, я сей год совсем <??? >.;вообще;ʂ:;1922;stop;97
267216;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-518128-521559.wav;Матерущий < #долгущий# >, никакого учета нету.;долгущий;ʂtʂ;1922;intervoc;97
417683;авм1922;f;N20130624b2;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b2-570439-576594.wav;Дак мы щеп = эти откидывали #дощочки# только откидывали, нам сила - то не берет ведь с этим бороться - то.;дощочки;ʂ:;1922;intervoc;97
269063;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1324192-1328156.wav;Забе = зале = тогда #ещё# самолётов не было, машин не было.;ещё;ʂ:;1922;intervoc;97
269238;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1382073-1387694.wav;Это давно ведь дело было, я #ещё# , у меня мама девкой была, дак я, меня не было ещё.;ещё;ʂ:;1922;intervoc;97
266349;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-160381-168603.wav;Да сын умер, пятьдесят не было, да мужик эстоль = мо = молод #ещё# , умер, сколько, Надя, Петя у меня умер, шестьдесят семь ли?;ещё;ʂ:;1922;intervoc;97
270053;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1657769-1660507.wav;И который #ещё# да близким возил.;ещё;ʂ:;1922;intervoc;97
270334;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1753078-1759476.wav;Те - то года дак #ещё# ничего была, и ходила, и до магазина ходила, а сейчас ведь никуда не хожу.;ещё;ʂ:;1922;intervoc;97
270514;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1857583-1861615.wav;Ну - ну - ну хо =, это посмотреть #ещё# , охота ведь посмотреть - то.;ещё;ʂ:;1922;intervoc;97
270532;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1862842-1868733.wav;Ягоды ещё не выросли в лесе, рано, грибы #ещё# не выросли.;ещё;ʂ:;1922;intervoc;97
272223;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2626624-2633811.wav;Аа, вот он правильно не женится, дак #ещё# надо выучиться, да на работу устроиться, а тогда жениться - то.;ещё;ʂ:;1922;intervoc;97
272257;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2634470-2639771.wav;А у тебя - то девушки - то не = не = за = перва - то не замужняя #ещё# девушка, учатся ещё?;ещё;ʂ:;1922;intervoc;97
272403;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2704271-2709464.wav;Что четыре класса, так, подумаешь, дак #ещё# выучилась, <? > овец принимала.;ещё;ʂ:;1922;intervoc;97
273554;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-3197577-3200732.wav;< не осталось > #ещё# тут конфетки ещё есть, да на - ка конфетки.;ещё;ʂ:;1922;intervoc;97
273557;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-3197577-3200732.wav;< не осталось > ещё тут конфетки #ещё# есть, да на - ка конфетки.;ещё;ʂ:;1922;intervoc;97
267148;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-501566-504555.wav;И #ещё# год жил frойны в Берлине.;ещё;ʂ:;1922;intervoc;97
267330;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-549634-554030.wav;Вот все, говорит, буханки #ещё# остались от войны, вот.;ещё;ʂ:;1922;intervoc;97
266061;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-68968-73975.wav;А #ещё# правда есть ещё, ну, девочка, ещё что она, тринадцать лет, что;ещё;ʂ:;1922;intervoc;97
266064;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-68968-73975.wav;А ещё правда есть #ещё# , ну, девочка, ещё что она, тринадцать лет, что;ещё;ʂ:;1922;intervoc;97
266070;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-68968-73975.wav;А ещё правда есть ещё, ну, девочка, #ещё# что она, тринадцать лет, что;ещё;ʂ:;1922;intervoc;97
165556;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1348025-1349569.wav;А девушка - то #ещё# трёх нет, а...;ещё;ʂ:;1922;intervoc;97
167083;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1848866-1850671.wav;Много и садят  " " #ещё# , - говорит, - нарву " ".;ещё;ʂ:;1922;intervoc;97
167583;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2035276-2041194.wav;Ой, да у меня #ещё# Петя жив был. Давно - то годов уж более двадцати, много.;ещё;ʂ:;1922;intervoc;97
168157;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2272601-2274769.wav;Ой, #ещё# и гостей мало ездит - то.;ещё;ʂ:;1922;intervoc;97
168984;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2562140-2563581.wav; #ещё# неженатый парень.;ещё;ʂ:;1922;intervoc;97
168989;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2564679-2565704.wav;Ему #ещё# .;ещё;ʂ:;1922;intervoc;97
170232;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-3061201-3063069.wav;Вот Катя - то с Сашкой #ещё# только.;ещё;ʂ:;1922;intervoc;97
170485;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-3158440-3161147.wav;А парень #ещё# в Москве у неё есть, да внучата, да.;ещё;ʂ:;1922;intervoc;97
338184;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-303231-310162.wav;Дочка умерла ранно - переранно, двое ребят оставила два паренька, #ещё# пятидесяти не было < эвоно >;ещё;ʂ:;1922;intervoc;97
338967;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-537685-543274.wav;Я много забыла, котору #ещё# , котору запомнила ещё слава богу, ой слава богу, ой слава богу.;ещё;ʂ:;1922;intervoc;97
338971;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-537685-543274.wav;Я много забыла, котору ещё, котору запомнила #ещё# слава богу, ой слава богу, ой слава богу.;ещё;ʂ:;1922;intervoc;97
292456;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-103369-111419.wav;ещё эва эта, как, Наташа так та постарше, а как Оля - то молода #ещё# шестнадцати годов поди родила дак.;ещё;ʂ:;1922;intervoc;97
292663;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-169369-176685.wav;Наташа - то рассказывала дак, #ещё# сестренка есть, дак, эва кто думал, что все дома - то нельзя так - то оставить - то.;ещё;ʂ:;1922;intervoc;97
292694;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-176685-184069.wav;Они < ведь... пораз > #ещё# не женаты - то были, дак их грабили ведь, много < уж > которое что унесено.;ещё;ʂ:;1922;intervoc;97
292889;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-230276-237435.wav;Я < говорю >, у меня внуки тоже... внука учатся < ещё > дак, Вика первый год #ещё# учится в Архангельске.;ещё;ʂ:;1922;intervoc;97
292230;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-32351-38835.wav;Входит в положение дак, вот надо там на… чтобы поспеть дак, они - то бы может #ещё# погостили.;ещё;ʂ:;1922;intervoc;97
293436;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-382305-387155.wav;И женка пришла, женка #ещё# взамуж не = замуж никуда не выходила, девку поднимала < всё >.;ещё;ʂ:;1922;intervoc;97
294875;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-774061-778428.wav;Так вот у нее девушка - то учится, сей год поступила #ещё# в Архангельск учится.;ещё;ʂ:;1922;intervoc;97
295373;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-930406-935271.wav;А Коля на вахте робит эво, дорабливает, так #ещё# и свёкор < - от > есть.;ещё;ʂ:;1922;intervoc;97
162250;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-258387-265962.wav;[ вздох ] Не знаю, кто #ещё# там, в Плосском - то. Пожалуй, пожалуй.;ещё;ʂ:;1922;intervoc;97
162559;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-384055-385639.wav;А тот - то дома #ещё# .;ещё;ʂ:;1922;intervoc;97
162994;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-550755-556040.wav;В Пасху - то у ей, #ещё# бабушка жива была, тоже мама - то тут умерла еённа - то.;ещё;ʂ:;1922;intervoc;97
163264;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-627016-631557.wav;<? нут > #ещё# , ещё там - то с матерью дом - то есть ведь изба.;ещё;ʂ:;1922;intervoc;97
164082;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-880253-883561.wav;А могут #ещё# и ребята знакомые, дак ходили.;ещё;ʂ:;1922;intervoc;97
61044;авм1922;f;N20130624b2;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b2-1454597-1457780.wav;А больше ни у кого я не знаю у ко = #ещё# у кого куры есть.;ещё;ʂ:;1922;intervoc;97
292439;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-103369-111419.wav; #ещё# эва эта, как, Наташа так та постарше, а как Оля - то молода ещё шестнадцати годов поди родила дак.;ещё;ɕ:;1922;intervoc;97
162467;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-354101-356420.wav;Те - то разы дак я #ещё# ничего.;ещё;ʂtʂ;1922;intervoc;97
268762;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1222380-1227871.wav;Жёнка - то эка девочка, #ещё# три годика нет, это такая шустрая, бегает дак.;ещё;ʂtʂ;1922;intervoc;97
268978;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1297457-1304591.wav;Дак один старик был, а у него у старика - то ну две девки, ровесницы маме моей, #ещё# девушки ещё, девки.;ещё;ʂtʂ;1922;intervoc;97
268980;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1297457-1304591.wav;Дак один старик был, а у него у старика - то ну две девки, ровесницы маме моей, ещё девушки #ещё# , девки.;ещё;ʂtʂ;1922;intervoc;97
269252;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1382073-1387694.wav;Это давно ведь дело было, я ещё, у меня мама девкой была, дак я, меня не было #ещё# .;ещё;ʂtʂ;1922;intervoc;97
270523;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-1862842-1868733.wav;Ягоды #ещё# не выросли в лесе, рано, грибы ещё не выросли.;ещё;ʂtʂ;1922;intervoc;97
271127;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2114694-2120479.wav;Большой дом был, перёд, кушай, куш = #ещё# - то себе - то налей.;ещё;ʂtʂ;1922;intervoc;97
271288;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2180077-2185511.wav;Нет, дак не имали #ещё# , не имали, не с = не за = не закидывает ни в реку, ни в озеро.;ещё;ʂtʂ;1922;intervoc;97
272201;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2613127-2616720.wav;Нет, парень #ещё# холостой, угу.;ещё;ʂtʂ;1922;intervoc;97
272261;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-2634470-2639771.wav;А у тебя - то девушки - то не = не = за = перва - то не замужняя ещё девушка, учатся #ещё# ?;ещё;ʂtʂ;1922;intervoc;97
266871;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-395899-403521.wav;А два сына вот #ещё# , Ваня да Лёша, за рекой, а Лёше уж шестьдесят, больше стало.;ещё;ʂtʂ;1922;intervoc;97
266052;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-63924-66706.wav;Ой дак молода #ещё# .;ещё;ʂtʂ;1922;intervoc;97
266055;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-66706-68530.wav;Ребёнок #ещё# , что ты.;ещё;ʂtʂ;1922;intervoc;97
268267;авм1922;f;20130626d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130626d-avm-901806-910670.wav;Это черника, это Катя мне принесла, невестка там за < реки > < парена > #ещё# < кладена >, да песком перемешана была, да хлебайте.;ещё;ʂtʂ;1922;intervoc;97
165650;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1372464-1374629.wav;Та - то #ещё# молодая, двадцати годов.;ещё;ʂtʂ;1922;intervoc;97
165722;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1393018-1396486.wav;Сватья вот сейчас - то собирается, может, сватья #ещё# приедет, а.;ещё;ʂtʂ;1922;intervoc;97
166955;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1815051-1817804.wav;А сын #ещё# остался, тот дома где - то живёт.;ещё;ʂtʂ;1922;intervoc;97
167039;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1836353-1844129.wav;А вы... нет и да... ходите. Надя - то баяла, по лук придут дак, я #ещё# , говорит, нарвём, у них много насажёно луку - то, потому что...;ещё;ʂtʂ;1922;intervoc;97
167749;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2105136-2106980.wav;Ну, да - да. А этот #ещё# мал.;ещё;ʂtʂ;1922;intervoc;97
167826;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2134708-2137110.wav;Не знаю, то ли #ещё# горазже заболела.;ещё;ʂtʂ;1922;intervoc;97
168084;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2238438-2241451.wav;Ага, а парничок, тот #ещё# мал, Егорушко.;ещё;ʂtʂ;1922;intervoc;97
168601;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2426146-2427354.wav;Числа десятого #ещё# .;ещё;ʂtʂ;1922;intervoc;97
169173;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2624117-2626403.wav; #ещё# Вите - то не доверяют, видно, косить - то.;ещё;ʂtʂ;1922;intervoc;97
169883;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-2935549-2937550.wav;Дак ничего #ещё# сей год не завидел.;ещё;ʂtʂ;1922;intervoc;97
340800;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-1020680-1022813.wav;Ну через мост, да #ещё# туда в конец.;ещё;ʂtʂ;1922;intervoc;97
338816;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-495276-501510.wav;ты не = ты не ладно говоришь - то, моя - то мама умерла, ты... ты - то в по = в поло = ты - то в брюхе #ещё# был.;ещё;ʂtʂ;1922;intervoc;97
340283;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-889778-896656.wav;Четыре девки у нас было, у меня #ещё# , одна - то умерла двадцать - то девятого году сестра - то.;ещё;ʂtʂ;1922;intervoc;97
340302;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-896720-901453.wav;А две - то #ещё# в Студенце, вот поселок есть дак живут.;ещё;ʂtʂ;1922;intervoc;97
340636;авм1922;f;N20130624b1;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b1-963769-969427.wav;Войну всю прошел от Москвы и до Берлина, в Берлине #ещё# год жил, frойны.;ещё;ʂtʂ;1922;intervoc;97
296102;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-1116659-1121388.wav;Ну - ка не знаю, какое варенье <??? > поди #ещё# .;ещё;ʂtʂ;1922;intervoc;97
296198;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-1142706-1146730.wav;Нет, так похлебайте чернику, она не пареная #ещё# такая.;ещё;ʂtʂ;1922;intervoc;97
296408;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-1195927-1199906.wav;Ой, поси = посидите со мной - то #ещё# вместе - то!;ещё;ʂtʂ;1922;intervoc;97
292184;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-18680-24037.wav;Петя - то гостил, девушка эка уж, #ещё# дву… трех годов нет, а такааая!;ещё;ʂtʂ;1922;intervoc;97
292858;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-227536-230276.wav;Я #ещё# самое главное <??? >.;ещё;ʂtʂ;1922;intervoc;97
292882;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-230276-237435.wav;Я < говорю >, у меня внуки тоже... внука учатся < #ещё# > дак, Вика первый год ещё учится в Архангельске.;ещё;ʂtʂ;1922;intervoc;97
293028;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-274968-278890.wav;Я т = я их такаю, девушки они < молоди = > молодые #ещё# поди.;ещё;ʂtʂ;1922;intervoc;97
293054;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-285149-287967.wav;Ну дак #ещё# молоды, ещё молоды.;ещё;ʂtʂ;1922;intervoc;97
293057;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-285149-287967.wav;Ну дак ещё молоды, #ещё# молоды.;ещё;ʂtʂ;1922;intervoc;97
293139;авм1922;f;N20130624b3;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b3-308177-310293.wav;Она #ещё# молоденькая - премолоденькая.;ещё;ʂtʂ;1922;intervoc;97
164795;авм1922;f;20130701d-avm;http://www.parasolcorpus.org/Pushkino/OUT/20130701d-avm-1117114-1119383.wav;Новый, срублен #ещё# , новый, новый.;ещё;ʂtʂ;1922;intervoc;97
59363;авм1922;f;N20130624b2;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b2-1027169-1031649.wav;А тот #ещё# , не знаю, в какой класс <? > в шестой или в седьмой ходил, Алешенька.;ещё;ʂtʂ;1922;intervoc;97
58298;авм1922;f;N20130624b2;http://www.parasolcorpus.org/Pushkino/OUT/N20130624b2-735245-739649.wav;Тогда #ещё# картофь не росла, худо росла, дак.;ещё;ʂtʂ;1922;intervoc;97
